product,author,stars,sentiment,tags,free_text,clean_text,processed_text,tokens_lemma
cushion,n*****h,5,positive,"{'Beauty Profile': 'oily combination', 'Packaging': 'good packaging'}","Texture is quite heavy than the gold one, good for oily combination skin bcs matte finishing",texture is quite heavy than the gold one good for oily combination skin bcs matte finishing,texture quite heavy gold good oily combination skin bcs matte finishing,"['texture', 'quite', 'heavy', 'gold', 'good', 'oily', 'combination', 'skin', 'bcs', 'matte', 'finishing']"
cushion,a*****9,5,positive,{'Packaging': 'secure'},"My first purchase, hopefully its suit me well, bought it during 7.7 sales, fast delivery took only 1 day to arrive 😍😍",my first purchase hopefully its suit me well bought it during sales took only day to arrive,hopefully suit well sale took day arrive,"['hopefully', 'suit', 'well', 'sale', 'took', 'day', 'arrive']"
cushion,_*****j,5,positive,"{'Usage Experience': 'good coverage', 'User Tips': 'already gives its effect by applying minimal of it', 'Beauty Profile': 'for every day use'}",I will always buy from skintific. Happy with my purchase,i will always buy from skintific happy with my purchase,always happy,"['always', 'happy']"
cushion,s*****9,5,positive,"{'Beauty Effect': 'coverage effect', 'Usage Experience': 'easy of application'}",effect Usage Experience:easy of application Packaging:Good,effect usage experience easy of application packaging good,effect usage experience easy application good,"['effect', 'usage', 'experience', 'easy', 'application', 'good']"
cushion,feezafz,5,positive,"{'Packaging': 'good', 'Usage Experience': 'soft'}",Thank you seller for the fast shipping.. banyak kali repeat.. the best👍😍😍🥰🥰,for the fast shipping banyak kali repeat the best,fast shipping banyak kali repeat best,"['fast', 'shipping', 'banyak', 'kali', 'repeat', 'best']"
cushion,a*****i,5,positive,{},"Thank you seller, safely arrived 🙃♥️received this item in a good condition, function well, thanks again 😊",safely arrived received this item in a good condition function well thanks again,safely arrived good condition function well thanks,"['safely', 'arrived', 'good', 'condition', 'function', 'well', 'thanks']"
cushion,enghwa76,5,positive,{},Fast delivery and good packaging nice product will definitely buy again,and nice product will definitely buy again,nice definitely,"['nice', 'definitely']"
cushion,r*****a,5,positive,"{'Benefits': 'long lasting', 'Usage Experience': 'ease to blend', 'Beauty Effect': 'medium coverage'}",CANTIK SNGT CUSHION NI. LEPASNI BOLEH REPEAT LG WARNA BIRU NI. COMEYY SNGT PACKAGING NI,cantik sngt cushion ni lepasni boleh repeat lg warna biru ni comeyy sngt packaging ni,cantik sngt cushion lepasni boleh repeat warna biru comeyy sngt,"['cantik', 'sngt', 'cushion', 'lepasni', 'boleh', 'repeat', 'warna', 'biru', 'comeyy', 'sngt']"
cushion,yiwencatherine,5,positive,{},"Thank you seller, fast delivery 🚚 this is my second purchase. I will repurchase again.",this is my second purchase i will repurchase again,repurchase,['repurchase']
cushion,e*****e,5,positive,{},Received products in good conditions. Well packed. Thanks!,received products in good conditions thanks,product good condition thanks,"['product', 'good', 'condition', 'thanks']"
cushion,f*****e,5,positive,"{'Beauty Profile': 'medium fair, oily', 'Usage Experience': 'easy to blend. full coverage. 8hour ++ still maintain', 'Packaging': 'packaging simple and nice'}",Good price 4th time repeat order. Fast delivery. Good packaging. Thank you seller.,good price th time repeat order,good repeat,"['good', 'repeat']"
cushion,s*****n,5,positive,{},High coverage. And really worth it with the low price compare to other cushions,high coverage and really worth it with the low price compare to other cushions,high coverage worth low compare cushion,"['high', 'coverage', 'worth', 'low', 'compare', 'cushion']"
cushion,n*****3,5,positive,{},Fast delivery 🚚  Good value for money 💴  Item is wrapped nicely 📦 Thank you seller 🌹,good value for money item is wrapped nicely,good value money wrapped nicely,"['good', 'value', 'money', 'wrapped', 'nicely']"
cushion,w*****i,5,positive,"{'Packaging': 'secure', 'Matte finishing Benefits': 'waterproof'}","Lightweight, easy to blend but need to prep ur skin first, worth to buy, trusted, cheapest from others, suitable for any type of skin,",lightweight easy to blend but need to prep ur skin first worth to buy trusted cheapest from others suitable for any type of skin,lightweight easy blend need prep skin worth trusted cheapest others suitable type skin,"['lightweight', 'easy', 'blend', 'need', 'prep', 'skin', 'worth', 'trusted', 'cheapest', 'others', 'suitable', 'type', 'skin']"
cushion,a*****7,5,positive,"{'Beauty Profile': 'suits my skin tone', 'Beauty Effect': 'suits me very well.this is my 5th box.thank you skintific', 'Packaging': 'very good'}",my skin tone Beauty Effect:suits me very well.this is my 5th box.thank you skintific Packaging:very good,my skin tone beauty effect suits me very well this is my th box thank you skintific packaging very good,skin tone beauty effect suit well box good,"['skin', 'tone', 'beauty', 'effect', 'suit', 'well', 'box', 'good']"
cushion,c*****g,5,positive,{},Coverage is really good and feels light on the skin. Long-lasting and gives a nice glow. Love it!,coverage is really good and feels light on the skin long lasting and gives a nice glow love it,coverage good feel light skin long lasting give nice glow love,"['coverage', 'good', 'feel', 'light', 'skin', 'long', 'lasting', 'give', 'nice', 'glow', 'love']"
cushion,merwin15,5,positive,"{'User Tips': 'i love this product', 'Beauty Effect': 'very good'}",I love this product i always buy,i love this product i always buy,love always,"['love', 'always']"
cushion,s*****7,5,positive,{},Received the item in good condition and fast delivery. Good.,received the item in good condition and good,good condition good,"['good', 'condition', 'good']"
cushion,winnie0317.ng,5,positive,{},"Fast delivery, good packaging and quality of the product ok.",and quality of the product ok,quality,['quality']
cushion,raison.detre,5,positive,"{'Usage Experience': 'my fav cushion so far, not going to replace it anytime soon.'}",Excellent coverage on the face without being too overwhelming. Package arrived safely,excellent coverage on the face without being too overwhelming package arrived safely,excellent coverage face without overwhelming package arrived safely,"['excellent', 'coverage', 'face', 'without', 'overwhelming', 'package', 'arrived', 'safely']"
cushion,v*****7,5,positive,"{'Benefits': 'lasting power, waterproof', 'Beauty Profile': 'oily skin', 'Packaging': 'nice packaging , good design'}","power, waterproof Beauty Profile:oily skin Packaging:nice packaging , good design",power waterproof beauty profile oily skin packaging nice packaging good design,power waterproof beauty profile oily skin nice good design,"['power', 'waterproof', 'beauty', 'profile', 'oily', 'skin', 'nice', 'good', 'design']"
cushion,ruby_hs_lim_1221,5,positive,"{'Usage Experience': 'good', 'Benefits': 'good', 'User Tips': 'good'}",Very fast delivery and good service Good condition with good packaging 👍👍👍,very and good condition with,good condition,"['good', 'condition']"
cushion,x*****x,5,positive,{},have not tried the product. excited to try. fast delivery. received free skin care,have not tried the product excited to try received free skin care,tried excited try free skin care,"['tried', 'excited', 'try', 'free', 'skin', 'care']"
cushion,a*****o,5,positive,{},fast delivery with secured packaging  Cheaper during sale.,with secured packaging cheaper during sale,secured cheaper sale,"['secured', 'cheaper', 'sale']"
cushion,u*****1,5,positive,{},Item received in order and good condition. Product as described. Satisfied with the purchase.,in order and good condition product as described satisfied with the purchase,good condition described satisfied,"['good', 'condition', 'described', 'satisfied']"
cushion,x*****3,5,positive,{},"交货时间快，货物没有损坏，包装良好。 The delivery time is fast, the goods are not damaged and the packaging is good.",the delivery time is fast the goods are not damaged and the,fast good damaged,"['fast', 'good', 'damaged']"
cushion,k*****6,5,positive,{'full coverage Packaging': 'very nice'},Been using this product for almost 3 months,been using this product for almost months,almost month,"['almost', 'month']"
cushion,s*****o,5,positive,{},All the items received in a good condition. Thank you seller!,all the items received in a good condition,item good condition,"['item', 'good', 'condition']"
cushion,f*****8,5,positive,{'Packaging': 'nice  didnt try yett hopefully it match with my combi skin'},didnt try yett hopefully it match with my combi skin,didnt try yett hopefully it match with my combi skin,didnt try yett hopefully match combi skin,"['didnt', 'try', 'yett', 'hopefully', 'match', 'combi', 'skin']"
cushion,scorpionjiajia,5,positive,{},Nice wrapping fast shipping received with good condition nice products,nice wrapping fast shipping received with good condition nice products,nice wrapping fast shipping good condition nice product,"['nice', 'wrapping', 'fast', 'shipping', 'good', 'condition', 'nice', 'product']"
cushion,s*****e,5,positive,"{'Benefits': 'long lasting', 'Packaging': 'well wrapped', 'Usage Experience': 'easy to blend.'}",Love how easy it is to blend. Been using this for almost a year now.,love how easy it is to blend been using this for almost a year now,love easy blend almost year,"['love', 'easy', 'blend', 'almost', 'year']"
cushion,norhamizah2708,5,positive,{},Fast delivery. Haven't try it yet but the compact looks so pretty!,haven t try it yet but the compact looks so pretty,try yet compact look pretty,"['try', 'yet', 'compact', 'look', 'pretty']"
cushion,f*****s,5,positive,"{'Usage Experience': 'easy to blend', 'Packaging': 'jeans', 'Benefits': 'long lasting'}",Love this matte cushion! Grab while live promo. Very fast delivery too 😄,love this matte cushion grab while live promo very too,love matte cushion grab live promo,"['love', 'matte', 'cushion', 'grab', 'live', 'promo']"
cushion,e*****h,5,positive,"{'Beauty Profile': 'combination skin', 'Benefits': 'cushion', 'Beauty Effect': 'matte'}",It's a decent cushion and I've came back to restock. But the shades are quite confusing to find especially if you have a paler but yellow undertoned skin,it s a decent cushion and i ve came back to restock but the shades are quite confusing to find especially if you have a paler but yellow undertoned skin,decent cushion came back restock shade quite confusing find especially paler yellow undertoned skin,"['decent', 'cushion', 'came', 'back', 'restock', 'shade', 'quite', 'confusing', 'find', 'especially', 'paler', 'yellow', 'undertoned', 'skin']"
cushion,m*****_,5,positive,"{'Usage Experience': 'good for oily skin type', 'Packaging': 'good  those who have oily skin type better get this one than the gold version'}",those who have oily skin type better get this one than the gold version,those who have oily skin type better get this one than the gold version,oily skin type better gold version,"['oily', 'skin', 'type', 'better', 'gold', 'version']"
cushion,m*****1,5,positive,"{'Beauty Profile': 'oily skin', 'Beauty Effect': 'high coverage'}",Received in good condition. Have been using this since last year. Recommended for oily skin type like mine,received in good condition have been using this since last year recommended for oily skin type like mine,good condition since last year recommended oily skin type like mine,"['good', 'condition', 'since', 'last', 'year', 'recommended', 'oily', 'skin', 'type', 'like', 'mine']"
cushion,n*****z,5,positive,"{'User Tips': 'very good', 'Usage Experience': 'easy blending with the skin', 'Benefits': 'long lasting for 7-8hours'}",Recommended to buy these product. Very well-function in daily make-up.,recommended to buy these product very well function in daily make up,recommended well function daily make,"['recommended', 'well', 'function', 'daily', 'make']"
